"","Team","Season","impliedFGM","impliedFGA","impliedFG%","implied3FGM","implied3FGA","implied3FG%","impliedFTM","impliedFTA","impliedFT%","impliedREB","impliedAST","impliedSTL","impliedBLK","impliedTO","impliedPF","impliedPTS"
"582","LAC",1994,3059,6883,0.444428301612669,331,1051,0.314938154138915,1476,2079,0.70995670995671,3138,1804,787,434,1272,2150,7925
"583","LAC",1995,2941,6185,0.475505254648343,509,1374,0.370451237263464,1300,1811,0.717835450027609,2901,1625,675,346,1225,1817,7691
"584","LAC",1996,2912,6514,0.447037150752226,474,1338,0.354260089686099,1469,2004,0.733033932135729,3227,1652,724,417,1231,1896,7767
"585","LAC",1997,2369,5407,0.438135749953764,433,1224,0.353758169934641,1201,1639,0.732763880414887,2496,1239,524,259,958,1446,6372
"586","LAC",1998,1466,3435,0.426783114992722,206,638,0.322884012539185,786,1047,0.750716332378224,1515,776,373,165,640,1035,3924
"587","LAC",1999,2411,5690,0.423725834797891,424,1251,0.338928856914468,1156,1514,0.763540290620872,2288,1398,499,283,1008,1315,6402
"588","LAC",2000,2366,5230,0.452390057361377,350,1011,0.346191889218595,1270,1788,0.710290827740492,2589,1471,417,365,968,1330,6352
"589","LAC",2001,1911,4426,0.43176683235427,408,1146,0.356020942408377,908,1198,0.757929883138564,1660,1377,344,203,752,958,5138
"590","LAC",2002,2484,5728,0.433659217877095,390,1178,0.33106960950764,1487,1948,0.763347022587269,2864,1522,539,338,1072,1514,6845
"591","LAC",2003,2721,6341,0.429112127424696,326,1001,0.325674325674326,1783,2269,0.78580872631115,3474,1518,568,373,1221,1729,7551
"592","LAC",2004,2617,5791,0.451908133310309,231,668,0.345808383233533,1609,2045,0.78679706601467,3017,1831,560,358,1080,1554,7074
"593","LAC",2005,2731,5881,0.464376806665533,223,677,0.329394387001477,1574,1972,0.798174442190669,3090,1586,478,445,1021,1606,7259
"594","LAC",2006,2772,6060,0.457425742574257,309,875,0.353142857142857,1730,2195,0.788154897494305,3239,1650,549,466,1137,1761,7583
"595","LAC",2007,2438,5583,0.436682787032062,324,969,0.334365325077399,1508,1938,0.7781217750258,2884,1435,480,345,962,1503,6708
"596","LAC",2008,2182,5081,0.429443023026963,484,1370,0.353284671532847,1070,1375,0.778181818181818,2194,1413,466,342,855,1210,5918
"597","LAC",2009,2230,4885,0.456499488229273,389,1192,0.326342281879195,1031,1439,0.716469770674079,2149,1214,358,312,883,1091,5880
"598","LAC",2010,2325,4987,0.466212151594145,372,1102,0.337568058076225,1287,1846,0.697183098591549,2800,1308,469,307,988,1329,6309
"599","LAC",2011,2307,5018,0.459744918294141,478,1325,0.360754716981132,960,1401,0.685224839400428,2379,1344,503,292,732,1185,6052
"600","LAC",2012,2719,5889,0.46170826965529,625,1746,0.357961053837343,1153,1484,0.776954177897574,2524,1876,708,280,957,1303,7216
"601","LAC",2013,2699,5925,0.455527426160338,667,1883,0.354221986192246,1513,1909,0.792561550550026,2183,1906,588,149,895,1300,7578
"602","LAC",2014,3046,6392,0.476533166458073,770,2041,0.377266046055855,1420,1992,0.71285140562249,3318,1922,585,393,907,1609,8282
"603","LAC",2015,2739,5915,0.463060016906171,735,2008,0.366035856573705,1343,1928,0.696576763485477,2830,1681,602,331,839,1398,7556
"604","LAC",2016,3237,6799,0.476099426386233,841,2244,0.374777183600713,1582,2124,0.744821092278719,3522,1847,611,347,1021,1621,8897
"605","LAC",2017,2274,5063,0.449140825597472,638,1821,0.350356946732565,1060,1371,0.773158278628738,1728,1406,495,243,818,1187,6246
"606","LAC",2018,2191,4610,0.47527114967462,469,1228,0.381921824104235,1401,1775,0.789295774647887,2054,1436,395,254,746,1136,6252
"607","LAC",2019,2681,5726,0.468215158924205,788,2102,0.37488106565176,1413,1773,0.796954314720812,3011,1504,426,282,865,1301,7563
"608","LAL",1960,3399,8417,0.4038255910657,0,0,0,2202,2996,0.73497997329773,5162,1727,0,0,0,2039,9000
"609","LAL",1961,3508,8193,0.428170389356768,0,0,0,2351,3196,0.735607008760951,5002,1826,0,0,0,1991,9367
"610","LAL",1962,3506,7948,0.441117262204328,0,0,0,2230,2931,0.760832480382122,4571,1739,0,0,0,1775,9242
"611","LAL",1963,3272,7438,0.439903199784888,0,0,0,2230,2910,0.766323024054983,4396,1676,0,0,0,1997,8774
"612","LAL",1964,3315,7551,0.43901470003973,0,0,0,2250,2951,0.762453405625212,4566,1588,0,0,0,1962,8880
"613","LAL",1965,3597,8109,0.443581206067333,0,0,0,2363,3057,0.772980045796533,4723,1936,0,0,0,2035,9557
"614","LAL",1966,3674,8214,0.447285122960799,0,0,0,2152,2863,0.751659098847363,4622,1884,0,0,0,2066,9500
"615","LAL",1967,3435,7212,0.476289517470882,0,0,0,2089,2832,0.737641242937853,4026,1783,0,0,0,1828,8959
"616","LAL",1968,3574,7620,0.469028871391076,0,0,0,2056,3161,0.650427080037963,4749,2068,0,0,0,1773,9204
"617","LAL",1969,3170,6906,0.45902114103678,0,0,0,1671,2225,0.751011235955056,3263,1875,0,0,0,1623,8011
"618","LAL",1975,914,1728,0.528935185185185,0,0,0,447,636,0.702830188679245,1383,413,119,338,0,292,2275
"619","LAL",1976,888,1533,0.579256360078278,0,0,0,376,536,0.701492537313433,1090,319,101,261,0,262,2152
"620","LAL",1977,663,1205,0.550207468879668,0,0,0,274,350,0.782857142857143,801,269,103,185,208,182,1600
"621","LAL",1978,777,1347,0.576837416481069,0,0,0,349,474,0.736286919831224,1025,431,76,316,282,230,1903
"622","LAL",1979,835,1383,0.603759942154736,0,1,0,364,476,0.764705882352941,886,371,81,280,297,216,2034
"623","LAL",1980,836,1457,0.573781743308167,0,1,0,423,552,0.766304347826087,821,272,59,228,249,244,2095
"624","LAL",1981,3755,7298,0.514524527267745,13,94,0.138297872340426,1481,2057,0.719980554205153,3541,2316,833,504,1403,1906,9004
"625","LAL",1982,3852,7248,0.531456953642384,10,95,0.105263157894737,1449,1955,0.741176470588235,3422,2483,821,465,1513,1796,9163
"626","LAL",1983,3787,7129,0.53121054846402,58,226,0.256637168141593,1669,2204,0.757259528130672,3324,2416,692,464,1505,1941,9301
"627","LAL",1984,3643,6665,0.546586646661665,90,295,0.305084745762712,1572,2030,0.774384236453202,2881,2482,594,399,1366,1596,8948
"628","LAL",1985,3649,7023,0.519578527694717,138,409,0.337408312958435,1702,2174,0.782888684452622,3093,2359,622,380,1336,1801,9138
"629","LAL",1986,3365,6509,0.516976494085113,164,446,0.367713004484305,1761,2208,0.797554347826087,2919,2320,622,394,1138,1392,8655
"630","LAL",1987,3411,6748,0.505483106105513,142,478,0.297071129707113,1819,2296,0.792247386759582,3182,2279,622,346,1195,1481,8783
"631","LAL",1988,3552,7079,0.501765786127984,227,667,0.340329835082459,1962,2430,0.807407407407407,3606,2272,720,418,1298,1621,9293
"632","LAL",1989,3064,6255,0.489848121502798,309,840,0.367857142857143,1716,2149,0.798510935318753,2983,2172,608,365,1067,1452,8153
"633","LAL",1990,3268,6735,0.485226429101707,225,743,0.302826379542396,1761,2191,0.803742583295299,3387,2068,627,345,1122,1421,8522
"634","LAL",1991,3031,6600,0.459242424242424,117,429,0.272727272727273,1689,2185,0.772997711670481,3139,1691,723,376,959,1361,7868
"635","LAL",1992,2893,6089,0.475119067170307,182,597,0.304857621440536,1451,1927,0.752983912817852,2816,1834,718,360,1066,1456,7419
"636","LAL",1993,3151,6992,0.450657894736842,241,803,0.300124533001245,1323,1827,0.724137931034483,3278,1936,729,436,1082,1713,7866
"637","LAL",1994,3195,6871,0.464997816911658,502,1406,0.357041251778094,1493,2033,0.734382685686178,3352,2026,726,544,1172,1855,8385
"638","LAL",1995,3216,6706,0.479570533850283,477,1359,0.350993377483444,1529,2049,0.74621766715471,3298,2080,722,516,1132,1702,8438
"639","LAL",1996,2715,5965,0.455155071248952,494,1331,0.371149511645379,1496,2154,0.694521819870009,2956,1702,650,480,1068,1516,7420
"640","LAL",1997,2430,5288,0.459531013615734,497,1415,0.351236749116608,1457,1983,0.734745335350479,2751,1843,693,389,1035,1598,6814
"641","LAL",1998,1644,3466,0.474321984997115,221,619,0.35702746365105,886,1296,0.683641975308642,1784,1001,337,243,669,1039,4395
"642","LAL",1999,3061,6640,0.460993975903614,344,1047,0.328557784145177,1611,2310,0.697402597402597,3660,1870,598,497,1060,1685,8077
"643","LAL",2000,3109,6685,0.46507105459985,439,1275,0.344313725490196,1594,2333,0.683240462923275,3668,1888,564,490,1137,1872,8251
"644","LAL",2001,2947,6440,0.457608695652174,510,1435,0.355400696864112,1399,1992,0.702309236947791,3120,1807,594,385,933,1637,7803
"645","LAL",2002,2317,5458,0.424514474166361,486,1367,0.355523043160205,1073,1341,0.800149142431022,2708,1661,586,287,927,1516,6193
"646","LAL",2003,2452,5675,0.432070484581498,362,1108,0.326714801444043,1282,1652,0.776029055690073,2706,1732,644,209,877,1481,6548
"647","LAL",2004,2773,6364,0.435732243871779,641,1801,0.355913381454747,1594,2044,0.779843444227006,3237,1616,479,319,1067,1586,7781
"648","LAL",2005,2704,6003,0.450441445943695,548,1572,0.348600508905852,1451,1917,0.756911841418884,2956,1651,603,245,985,1588,7407
"649","LAL",2006,3092,6647,0.465172258161577,608,1724,0.352668213457077,1660,2221,0.747411076091851,3363,1837,596,421,1225,1875,8452
"650","LAL",2007,2651,5713,0.464029406616489,652,1713,0.380618797431407,1424,1797,0.79243183082916,2669,1728,563,265,913,1332,7378
"651","LAL",2008,2781,5921,0.469684174970444,480,1361,0.352681851579721,1379,1777,0.77602701181767,2849,1747,657,297,868,1346,7421
"652","LAL",2009,3096,6772,0.457176609568813,532,1562,0.340588988476312,1510,1966,0.768056968463886,3548,1722,607,371,1051,1538,8234
"653","LAL",2010,2846,6234,0.456528713506577,521,1480,0.352027027027027,1381,1739,0.794134560092007,3019,1710,576,297,927,1343,7594
"654","LAL",2011,2213,4818,0.459319219593192,321,998,0.321643286573146,1079,1425,0.75719298245614,2824,1193,326,339,833,967,5826
"655","LAL",2012,3023,6586,0.459003947767993,715,2014,0.355014895729891,1577,2278,0.692273924495171,3635,1811,576,419,1191,1429,8338
"656","LAL",2013,2754,6112,0.450589005235602,678,1793,0.37813720022309,1233,1607,0.767268201617922,2900,1657,509,387,1030,1368,7419
"657","LAL",2014,2285,5602,0.407890039271689,532,1546,0.344113842173351,1183,1481,0.798784604996624,2272,1489,472,234,852,1246,6285
"658","LAL",2015,2792,6777,0.411981702818356,639,2016,0.316964285714286,1539,1945,0.791259640102828,3294,1448,575,309,1033,1541,7762
"659","LAL",2016,2748,6088,0.45137976346912,570,1680,0.339285714285714,1052,1459,0.721041809458533,3317,1394,559,298,1007,1551,7118
"660","LAL",2017,2665,5811,0.458612975391499,699,1984,0.352318548387097,1105,1564,0.706521739130435,3099,1553,478,340,1000,1378,7134
"661","LAL",2018,3183,6771,0.470093043863536,765,2296,0.333188153310105,1202,1726,0.696407879490151,3260,1973,561,372,1141,1466,8333
"662","LAL",2019,2879,5959,0.483134754153381,722,2061,0.350315380883066,1230,1688,0.72867298578199,3134,1761,595,455,1012,1394,7710
"663","LAS",1968,2941,6709,0.438366373528097,200,632,0.316455696202532,2039,2930,0.695904436860068,3900,1089,0,0,1363,2060,8121
"664","LAS",1969,2289,5375,0.425860465116279,114,410,0.278048780487805,1588,2094,0.758357211079274,2688,1252,0,0,1002,1449,6280
"665","MEM",1970,3263,7310,0.446374829001368,75,251,0.298804780876494,1466,2016,0.72718253968254,4455,1726,0,0,1391,1943,8067
"666","MEM",1971,1817,4389,0.413989519252677,91,413,0.220338983050847,948,1262,0.751188589540412,1717,678,0,0,733,1115,4673
"667","MEM",1973,2481,5389,0.460382260159584,41,172,0.238372093023256,1174,1543,0.760855476344783,3124,1363,475,290,1074,1491,6177
"668","MEM",1974,2093,4632,0.45185664939551,131,345,0.379710144927536,941,1175,0.800851063829787,1564,1540,496,129,733,959,5258
"669","MEM",2001,2846,6525,0.436168582375479,336,1096,0.306569343065693,1333,1881,0.708665603402446,3393,1778,643,488,1283,1565,7361
"670","MEM",2002,2485,5460,0.455128205128205,385,1059,0.363550519357885,1205,1622,0.742909987669544,2889,1720,580,456,971,1379,6560
"671","MEM",2003,2567,5738,0.447368421052632,415,1209,0.343258891645988,1398,1918,0.7288842544317,3080,1769,709,525,1010,1651,6947
"672","MEM",2004,2768,6201,0.446379616190937,531,1486,0.357335127860027,1509,2001,0.754122938530735,3136,1706,696,460,1132,1864,7576
"673","MEM",2005,2383,5331,0.447008066028888,526,1396,0.376790830945559,1236,1743,0.709122203098107,2782,1413,543,386,902,1440,6528
"674","MEM",2006,2829,6071,0.465985834294185,478,1284,0.372274143302181,1718,2232,0.769713261648746,2924,1627,509,359,1200,1599,7854
"675","MEM",2007,2437,5411,0.450378857882092,568,1618,0.351050679851669,1150,1568,0.733418367346939,2518,1248,416,265,950,1187,6592
"676","MEM",2008,2594,5727,0.452942203596997,381,1036,0.367760617760618,1359,1770,0.767796610169492,2756,1198,543,314,1025,1528,6928
"677","MEM",2009,3096,6626,0.467250226380924,341,1008,0.338293650793651,1525,2049,0.744265495363592,3259,1513,616,299,1121,1473,8058
"678","MEM",2010,3082,6509,0.473498233215548,292,858,0.34032634032634,1411,1860,0.758602150537634,3136,1591,729,413,1036,1549,7867
"679","MEM",2011,2390,5327,0.448657781115074,276,837,0.329749103942652,1130,1489,0.758898589657488,2734,1280,620,343,909,1303,6186
"680","MEM",2012,2208,4904,0.450244698205546,264,777,0.33976833976834,1090,1377,0.791575889615105,2586,1426,567,298,839,1260,5770
"681","MEM",2013,2429,5270,0.460910815939279,327,913,0.35815991237678,996,1328,0.75,2591,1563,513,236,872,1103,6181
"682","MEM",2014,2531,5501,0.460098163970187,340,993,0.342396777442095,1189,1528,0.778141361256545,2661,1579,617,244,894,1217,6591
"683","MEM",2015,2034,4641,0.438267614738203,321,950,0.337894736842105,1016,1295,0.784555984555985,2447,1128,476,236,686,1200,5405
"684","MEM",2016,2889,6634,0.435483870967742,754,2107,0.357854769814903,1467,1857,0.789983844911147,3390,1711,624,316,977,1746,7999
"685","MEM",2017,2566,5972,0.42967180174146,724,2054,0.352482960077897,1204,1524,0.79002624671916,2617,1616,528,300,1056,1588,7060
"686","MEM",2018,1629,3565,0.456942496493689,381,1126,0.338365896980462,844,1089,0.775022956841139,1764,1040,353,255,551,968,4483
"687","MEM",2019,2770,5784,0.478907330567082,633,1779,0.355817875210793,1067,1399,0.762687634024303,2797,1709,465,347,936,1313,7240
"688","MIA",1968,2749,5963,0.461009558946839,11,79,0.139240506329114,1716,2423,0.70821295914156,3583,1191,0,0,1137,1615,7225
"689","MIA",1969,2695,6223,0.433070866141732,34,152,0.223684210526316,1759,2377,0.740008413967186,3544,926,0,0,1088,1671,7183
"690","MIA",1988,3091,6820,0.453225806451613,88,268,0.328358208955224,1415,2004,0.706087824351297,3419,1809,699,401,1596,1994,7685
"691","MIA",1989,3014,6547,0.460363525278754,88,300,0.293333333333333,1171,1731,0.676487579433853,3048,1854,672,355,1322,1762,7287
"692","MIA",1990,3280,7139,0.459448101975067,140,464,0.301724137931034,1649,2307,0.714781100996966,3534,1904,756,387,1510,2080,8349
"693","MIA",1991,2856,6115,0.4670482420278,249,718,0.346796657381616,1657,2089,0.793202489229296,2993,1493,586,300,1151,1442,7618
"694","MIA",1992,2973,6543,0.454378725355342,333,940,0.354255319148936,1793,2332,0.768867924528302,3205,1605,577,280,1137,1819,8072
"695","MIA",1993,3192,6874,0.464358452138493,336,990,0.339393939393939,1744,2221,0.785231877532643,3624,1848,641,368,1262,2013,8464
"696","MIA",1994,2461,5299,0.464427250424608,429,1151,0.372719374456994,1183,1595,0.741692789968652,2304,1539,550,178,991,1474,6534
"697","MIA",1995,1419,3018,0.470178926441352,303,785,0.385987261146497,823,1175,0.700425531914894,1733,570,231,300,581,984,3964
"698","MIA",1996,2473,5415,0.456694367497692,566,1539,0.367771280051982,1267,1772,0.715011286681716,3008,1538,560,413,1078,1646,6779
"699","MIA",1997,1809,4213,0.429385236173748,532,1496,0.355614973262032,849,1089,0.779614325068871,1723,1461,479,129,721,1201,4999
"700","MIA",1998,1220,2768,0.440751445086705,289,804,0.359452736318408,689,953,0.722980062959077,1378,914,252,227,548,711,3418
"701","MIA",1999,2559,5627,0.454771636751377,420,1146,0.366492146596859,1120,1498,0.747663551401869,2819,1790,498,427,1028,1573,6658
"702","MIA",2000,2116,5004,0.422861710631495,467,1349,0.346182357301705,1004,1334,0.752623688155922,2286,1361,526,255,845,1369,5703
"703","MIA",2001,2762,6288,0.439249363867684,312,899,0.347052280311457,1215,1670,0.727544910179641,3365,1656,542,437,1131,1802,7051
"704","MIA",2002,2144,5377,0.398735354286777,348,1100,0.316363636363636,1061,1344,0.789434523809524,1989,1373,483,225,893,1367,5697
"705","MIA",2003,2568,6030,0.425870646766169,480,1340,0.358208955223881,1389,1811,0.76697956929873,3112,1521,560,261,1003,1628,7005
"706","MIA",2004,2235,4821,0.463596764156814,459,1196,0.383779264214047,1201,1559,0.77036561898653,2409,1480,433,245,806,1335,6130
"707","MIA",2005,2418,5200,0.465,476,1374,0.346433770014556,1306,1731,0.754477180820335,2749,1516,468,328,910,1467,6618
"708","MIA",2006,2268,5090,0.445579567779961,472,1391,0.339324227174694,1045,1369,0.763330898466034,2556,1504,497,201,891,1308,6053
"709","MIA",2007,2035,4772,0.426445934618609,456,1266,0.360189573459716,976,1265,0.771541501976285,1804,1409,449,155,814,1074,5502
"710","MIA",2008,2105,4736,0.444467905405405,539,1488,0.362231182795699,1064,1382,0.769898697539797,1514,1329,463,190,675,956,5813
"711","MIA",2009,2501,5477,0.456636844988132,463,1339,0.345780433159074,1203,1560,0.771153846153846,2358,1408,521,308,835,1249,6668
"712","MIA",2010,2701,5602,0.482149232416994,479,1327,0.360964581763376,1621,2091,0.775227164036346,2769,1428,488,324,927,1245,7502
"713","MIA",2011,2120,4495,0.471635150166852,370,1029,0.359572400388727,1061,1357,0.781871775976419,1827,1239,493,221,808,866,5671
"714","MIA",2012,2968,5994,0.495161828495162,717,1808,0.396570796460177,1367,1805,0.757340720221607,2617,1829,667,382,1006,1286,8020
"715","MIA",2013,2988,5946,0.502522704339051,650,1777,0.365785030951041,1366,1784,0.765695067264574,2719,1784,697,332,1108,1406,7992
"716","MIA",2014,2223,4981,0.44629592451315,435,1298,0.335130970724191,1209,1592,0.759422110552764,2335,1263,514,213,927,1200,6090
"717","MIA",2015,2398,5343,0.4488115291035,449,1347,0.333333333333333,1085,1423,0.762473647224174,2374,1451,449,215,805,1100,6330
"718","MIA",2016,2606,5927,0.439682807491142,799,2168,0.368542435424354,992,1360,0.729411764705882,2418,1671,522,305,865,1421,7003
"719","MIA",2017,3051,6648,0.458935018050542,879,2399,0.366402667778241,1157,1528,0.757198952879581,3443,1786,597,411,1060,1578,8138
"720","MIA",2018,3008,6619,0.454449312584983,797,2292,0.347731239092496,1161,1674,0.693548387096774,3619,1847,561,424,1076,1598,7974
"721","MIA",2019,2728,5796,0.470669427191166,884,2341,0.377616403246476,1396,1779,0.784710511523328,3040,1815,499,302,970,1384,7736
"722","MIL",1951,911,2767,0.329237441272136,0,0,0,733,1107,0.662149954832882,1967,755,0,0,0,1070,2555
"723","MIL",1952,1189,3334,0.356628674265147,0,0,0,973,1433,0.678995115143057,1889,876,0,0,0,1291,3351
"724","MIL",1953,1373,3971,0.345756736338454,0,0,0,1201,1720,0.698255813953488,2285,1075,0,0,0,1385,3947
"725","MIL",1954,1673,4659,0.359089933462116,0,0,0,1456,2032,0.716535433070866,3038,1208,0,0,0,1615,4802
"726","MIL",1968,2344,5392,0.434718100890208,0,0,0,1189,1678,0.708581644815256,3309,1376,0,0,0,1508,5877
"727","MIL",1969,3923,8041,0.487874642457406,0,0,0,1895,2589,0.731942835071456,4419,2168,0,0,0,1971,9741
"728","MIL",1970,1063,1843,0.57677699403147,0,0,0,470,681,0.690161527165932,1311,272,0,0,0,264,2596
"729","MIL",1971,1159,2019,0.574046557701833,0,0,0,504,732,0.688524590163934,1346,370,0,0,0,235,2822
"730","MIL",1972,982,1772,0.554176072234763,0,0,0,328,460,0.71304347826087,1224,379,0,0,0,208,2292
